date,count,compound,neg,neu,pos,retweets_count,likes_count,replies_count,compound_weighted_replies,compound_weighted_likes,compound_weighted_retweets
2016-08-15,5,0.24206000000000003,0.09240000000000001,0.7458,0.1618,135,200,10,-0.020650000000000012,0.42711650000000007,0.41712074074074074
2016-08-16,20,0.275135,0.017599999999999998,0.8735999999999999,0.10859999999999999,509,505,6,0.4535166666666666,0.29508811881188124,0.29319489194499015
2016-08-17,16,0.23641875,0.028,0.8454375000000001,0.1265625,348,437,16,0.10061875,0.09861212814645309,0.06255431034482761
2016-08-18,11,0.1978272727272727,0.027363636363636368,0.8830909090909091,0.08954545454545454,409,506,37,-0.3896945945945946,-0.15099664031620555,-0.044880929095354516
2016-08-19,13,0.47148461538461545,0.01176923076923077,0.770846153846154,0.21738461538461543,376,406,17,0.5906823529411764,0.5070492610837438,0.36713723404255316
2016-08-20,11,0.23880909090909092,0.025181818181818184,0.865909090909091,0.1089090909090909,198,221,4,-0.06552499999999997,0.2121773755656109,0.3778459595959596
2016-08-21,10,0.45481999999999995,0.0,0.8434999999999999,0.15650000000000003,355,350,5,0.5094,0.44999457142857147,0.4555385915492958
2016-08-22,9,0.1829111111111111,0.016777777777777777,0.9028888888888891,0.08022222222222222,127,273,10,0.32774,0.2758758241758242,0.3030732283464567
2016-08-23,15,0.39205333333333336,0.0,0.8182666666666666,0.18173333333333336,2870,1548,10,0.42386999999999997,0.3190587855297157,0.30947118466898954
2016-08-24,9,0.12953333333333336,0.02622222222222222,0.8958888888888887,0.0778888888888889,2227,1232,98,0.5813591836734694,0.004796266233766236,0.020098518185900315
2016-08-25,22,0.12786818181818183,0.0,0.9397727272727271,0.06022727272727273,12078,7421,127,0.01636692913385827,0.06215426492386471,0.07441313959264778
2016-08-26,8,0.45666249999999997,0.03775,0.745625,0.21662499999999998,117,194,8,0.052787500000000015,0.5314360824742268,0.47339743589743594
2016-08-27,9,0.34121111111111113,0.015222222222222224,0.832,0.1527777777777778,238,226,10,0.329,0.26851415929203537,0.34254243697479
2016-08-28,9,0.39648888888888884,0.0,0.7996666666666666,0.20033333333333334,1219,724,1,0.0,0.6203270718232043,0.6401548810500408
2016-08-29,13,0.15483076923076922,0.016076923076923075,0.9077692307692307,0.07615384615384616,1305,812,21,0.09351904761904761,0.06384913793103449,0.07068068965517242
2016-08-30,10,0.03612,0.0,0.9839,0.0161,449,281,9,0.12040000000000001,0.043703914590747336,0.015284632516703787
2016-08-31,11,0.41797272727272733,0.0,0.8413636363636363,0.15863636363636366,1321,821,3,0.7008666666666667,0.6718874543239951,0.6804234670704012
2016-09-01,17,0.31063529411764707,0.012705882352941174,0.8792352941176471,0.10805882352941178,499,524,17,0.23762941176470587,0.301630534351145,0.36773887775551095
2016-09-02,5,0.33852000000000004,0.0,0.8714000000000001,0.1286,57,79,2,0.4404,0.34925316455696204,0.33794736842105266
2016-09-03,17,0.2642470588235294,0.0,0.8999411764705882,0.10005882352941177,282,420,17,0.17305882352941176,0.2779552380952381,0.33651418439716313
2016-09-04,23,0.21075217391304352,0.02360869565217391,0.869913043478261,0.1063913043478261,480,570,19,0.08999473684210527,0.32573789473684206,0.27244458333333327
2016-09-05,12,0.3777166666666667,0.004416666666666667,0.8508333333333334,0.14475,295,291,17,0.5580235294117647,0.44495945017182137,0.44661491525423724
2016-09-06,12,0.2522,0.02666666666666667,0.8649166666666667,0.10841666666666666,286,433,14,0.11062857142857142,0.24080046189376442,0.24426993006993006
2016-09-07,18,0.2872166666666666,0.0,0.8892222222222222,0.1107777777777778,2466,1503,22,0.33585909090909094,0.4761765136393879,0.4857753041362531
2016-09-08,17,0.06562352941176472,0.02776470588235294,0.9121764705882354,0.06005882352941176,694,601,25,0.09985200000000001,0.08442096505823629,0.09258314121037464
2016-09-09,5,0.36368,0.0124,0.8395999999999999,0.148,90,128,6,0.2181833333333333,0.43509843750000005,0.41951444444444447
2016-09-10,10,0.30484999999999995,0.0,0.8936999999999999,0.10629999999999999,236,322,23,0.41229130434782607,0.28930776397515523,0.23471186440677963
2016-09-11,8,0.2911,0.0,0.855,0.145,912,516,4,0.123475,0.5279137596899225,0.6175809210526316
2016-09-12,11,0.16534545454545455,0.0,0.93,0.07,202,294,7,0.10501428571428571,0.23717108843537413,0.24231930693069303
2016-09-13,22,0.34040909090909094,0.0,0.8516363636363635,0.14836363636363636,3113,1854,16,0.24684999999999999,0.3106230312837108,0.29355795053003536
2016-09-14,12,0.46312499999999995,0.010666666666666666,0.8216666666666667,0.16766666666666666,277,250,6,0.3615333333333333,0.4664676,0.5142328519855596
2016-09-15,19,0.25785789473684206,0.040947368421052635,0.8205263157894738,0.1385263157894737,1523,977,20,-0.444665,0.2669599795291709,0.37180807616546296
2016-09-16,20,-0.006355000000000002,0.028499999999999998,0.9394,0.032100000000000004,2676,1401,8,0.0,-0.00885324768022841,-0.002998766816143498
2016-09-17,21,0.18491904761904762,0.0,0.9325714285714286,0.06742857142857142,1851,1594,74,0.0,0.13341072772898369,0.10003241491085901
2016-09-18,13,0.43975384615384616,0.0,0.8423076923076924,0.1576923076923077,378,298,5,0.5200400000000001,0.4431335570469799,0.5432873015873017
2016-09-19,22,0.3589136363636363,0.016272727272727272,0.8134999999999999,0.1702272727272727,930,709,24,0.4527291666666667,0.4216541607898448,0.49634924731182795
2016-09-20,27,0.1897814814814815,0.028629629629629626,0.8716666666666668,0.0997037037037037,421,647,45,0.04925777777777777,0.15899536321483773,0.15217933491686458
2016-09-21,17,0.2139941176470588,0.008,0.9192941176470588,0.07270588235294116,386,468,35,0.4807485714285714,0.2967707264957265,0.25404093264248706
2016-09-22,11,0.047427272727272735,0.06272727272727273,0.8676363636363637,0.06963636363636364,342,425,6,0.03919999999999998,-0.007175764705882348,0.025647076023391804
2016-09-23,9,0.1736222222222222,0.02288888888888889,0.8982222222222224,0.07888888888888888,209,215,7,0.12299999999999998,0.18695348837209305,0.29996794258373205
2016-09-24,15,0.3037533333333334,0.0,0.8866666666666667,0.11333333333333333,282,345,5,0.0,0.2612292753623188,0.2255822695035461
2016-09-25,10,0.24237999999999998,0.0,0.9065999999999999,0.09340000000000001,282,315,10,0.51017,0.1285288888888889,0.035479432624113474
2016-09-26,25,0.14186000000000004,0.011160000000000002,0.89764,0.0912,1117,759,7,0.015599999999999994,0.1259445322793149,0.08014601611459266
2016-09-27,12,0.3925083333333333,0.035083333333333334,0.8085833333333333,0.15641666666666665,444,420,14,0.43897142857142857,0.41566904761904766,0.39603603603603604
2016-09-28,13,0.14343846153846154,0.035076923076923075,0.8816153846153847,0.0833076923076923,398,322,8,-0.253775,0.11835248447204968,0.10355603015075376
2016-09-29,16,0.20634374999999996,0.0076875,0.8984375,0.09387499999999997,435,441,23,0.3541913043478261,0.13978163265306123,0.11009931034482758
2016-09-30,13,0.11632307692307692,0.01823076923076923,0.9226153846153846,0.05915384615384615,215,358,22,0.12488636363636364,0.19864581005586593,0.16382418604651164
2016-10-01,8,0.0,0.0,1.0,0.0,110,130,0,,0.0,0.0
2016-10-02,15,0.38509999999999994,0.012066666666666667,0.8183333333333332,0.1696666666666667,525,381,11,0.26643636363636364,0.3275674540682415,0.46960838095238094
2016-10-03,20,0.05384,0.0185,0.9469999999999998,0.0345,640,531,19,0.02295263157894737,0.03163879472693031,0.1879025
2016-10-04,14,0.1283857142857143,0.021285714285714286,0.9244285714285716,0.054285714285714284,206,318,11,0.1101818181818182,0.13376509433962264,0.1618601941747573
2016-10-05,17,0.04057647058823529,0.03688235294117647,0.9105294117647059,0.052647058823529415,377,507,11,0.21283636363636366,0.06766528599605523,0.1036737400530504
2016-10-06,16,-0.086375,0.07849999999999999,0.8587499999999999,0.06256250000000001,830,497,23,-0.2188695652173913,-0.09321770623742455,-0.22550674698795178
2016-10-07,18,0.2078888888888889,0.010833333333333334,0.8970555555555557,0.0921111111111111,852,905,90,0.022635555555555555,0.09976000000000002,0.06344354460093897
2016-10-08,19,0.2503263157894736,0.011631578947368422,0.8818421052631579,0.10657894736842105,272,441,15,0.44242,0.19596326530612243,0.10912058823529414
2016-10-09,19,0.291021052631579,0.022000000000000002,0.8524210526315789,0.12552631578947368,233,323,12,0.36155,0.2884798761609907,0.21916609442060084
2016-10-10,12,0.1809833333333333,0.030416666666666665,0.8388333333333332,0.13075,222,322,21,-0.05485238095238097,0.12916770186335402,0.10706261261261261
2016-10-11,17,0.18717647058823528,0.004352941176470588,0.921235294117647,0.07441176470588236,1284,441,28,0.23755357142857142,0.17526122448979592,0.04598714953271028
2016-10-12,13,0.14254615384615385,0.018769230769230767,0.8755384615384616,0.1056923076923077,317,379,37,-0.24818378378378378,0.07447519788918204,0.14464069400630913
2016-10-13,16,0.10340625000000002,0.046625,0.8870625,0.06625,464,550,21,0.07844285714285715,0.15591218181818178,0.1356573275862069
2016-10-14,16,0.3210375,0.0080625,0.8662500000000002,0.1256875,1111,520,25,0.10715599999999999,0.25685346153846156,0.546685688568857
2016-10-15,11,-0.015090909090909094,0.053000000000000005,0.8982727272727273,0.04872727272727273,241,225,3,-0.06786666666666667,0.002190222222222218,-0.09218215767634856
2016-10-16,15,0.23685333333333333,0.042133333333333335,0.8412666666666666,0.11660000000000001,244,364,10,-0.054749999999999986,0.18208543956043957,0.1471659836065574
2016-10-17,10,0.23163999999999998,0.0052,0.8785000000000001,0.11629999999999999,251,344,18,0.2939333333333333,0.2645316860465116,0.23442948207171316
2016-10-18,9,0.17659999999999998,0.01911111111111111,0.8994444444444443,0.08133333333333333,238,308,16,0.11929375,0.14621201298701297,0.15966386554621848
2016-10-19,18,0.0871611111111111,0.021500000000000002,0.9226666666666667,0.055833333333333325,1574,1231,16,0.13665625,0.05705353371242891,0.04183913595933926
2016-10-20,15,0.2852466666666667,0.017,0.8543999999999999,0.12860000000000002,648,519,11,0.5126454545454545,0.3497755298651252,0.38026203703703704
2016-10-21,9,0.22616666666666665,0.005,0.9026666666666667,0.09233333333333332,106,264,18,0.5300333333333334,0.3687185606060606,0.15530754716981135
2016-10-22,8,0.4167,0.00675,0.8568749999999999,0.13649999999999998,250,247,20,0.44525,0.4072251012145749,0.39659040000000007
2016-10-23,10,0.18644,0.0257,0.8812000000000001,0.0931,1145,333,13,0.2865615384615385,0.2032990990990991,0.028438253275109175
2016-10-24,18,0.16442777777777776,0.020888888888888887,0.8858333333333334,0.09327777777777779,1111,725,15,0.23693999999999998,0.12833958620689656,0.07059081908190819
2016-10-25,20,0.20973000000000003,0.034300000000000004,0.8377000000000001,0.12795,486,741,65,0.09704461538461537,0.2900964912280701,0.2277755144032922
2016-10-26,29,0.07102413793103449,0.03362068965517241,0.9097586206896553,0.05662068965517242,2937,1143,52,0.10279807692307694,0.12334706911636047,0.4130124616956079
2016-10-27,14,0.06849999999999999,0.016214285714285716,0.9446428571428571,0.039142857142857146,468,654,21,0.22965714285714287,0.16200993883792048,0.13595641025641025
2016-10-28,25,0.04480400000000001,0.062040000000000005,0.8370000000000001,0.10096,1069,954,38,0.2011263157894737,0.10145754716981133,0.05634639850327408
2016-10-29,18,0.09314444444444443,0.045000000000000005,0.8893888888888891,0.06572222222222222,421,587,15,-0.08971333333333334,-0.0807763202725724,-0.040198337292161525
2016-10-30,18,0.11485000000000002,0.036611111111111115,0.8654999999999999,0.09788888888888887,580,672,28,0.33680000000000004,0.23285610119047617,0.08573379310344828
2016-10-31,20,0.13795,0.0199,0.9011000000000001,0.07899999999999999,1129,1436,49,0.03989591836734693,0.1111783426183844,0.1066376439326838
2016-11-01,22,0.2695227272727273,0.016863636363636362,0.838,0.14518181818181816,421,615,39,0.34605128205128205,0.3281765853658536,0.26572826603325417
2016-11-02,17,0.12306470588235294,0.03611764705882353,0.8807058823529412,0.0831764705882353,470,606,28,0.34056428571428565,0.15000214521452143,0.12292319148936169
2016-11-03,25,0.176952,0.0294,0.8539600000000002,0.11667999999999999,463,629,38,0.26211052631578946,0.12185151033386327,0.12277861771058314
2016-11-04,30,0.15068333333333334,0.025066666666666668,0.8788333333333334,0.09609999999999999,1095,1018,32,-0.03889687500000001,0.16400903732809435,0.2509296803652969
2016-11-05,14,0.31372142857142865,0.0,0.8617857142857142,0.1382142857142857,249,328,5,0.30646,0.2912646341463414,0.2845104417670683
2016-11-06,28,0.3746928571428572,0.01742857142857143,0.8173928571428571,0.1652142857142857,6146,2014,20,0.31544,0.5779124627606753,0.6794844288968434
2016-11-07,11,0.1276909090909091,0.0,0.9490909090909091,0.050909090909090904,305,402,7,0.6306,0.2413492537313433,0.16617639344262297
2016-11-08,12,0.3017916666666667,0.00925,0.8770833333333333,0.11366666666666668,258,450,35,0.3127857142857143,0.22838977777777777,0.249903488372093
2016-11-09,15,0.1429,0.0,0.9427333333333333,0.05726666666666667,774,674,13,0.1797384615384615,0.0617946587537092,0.0589029715762274
2016-11-10,12,0.17026666666666668,0.014333333333333332,0.9065833333333333,0.07908333333333332,274,326,10,-0.07189999999999999,0.11306380368098161,0.08763467153284671
2016-11-11,8,0.2232375,0.039,0.8275,0.133625,799,394,48,-0.15491666666666665,0.13887868020304567,0.10622478097622029
2016-11-12,2,0.17975,0.0,0.9075,0.0925,25,27,0,,0.17309259259259258,0.17256
2016-11-13,15,0.04343333333333334,0.05946666666666667,0.8356666666666667,0.10486666666666665,1547,699,15,-0.1390733333333333,0.2655184549356223,0.4116018099547511
2016-11-14,21,0.3380190476190476,0.016999999999999998,0.8516190476190476,0.13138095238095238,648,779,36,0.052555555555555585,0.31872785622593075,0.33567839506172836
2016-11-15,27,0.2445962962962963,0.02577777777777778,0.8506666666666667,0.12351851851851856,1227,731,23,0.3290304347826087,0.29774569083447333,0.17610114099429505
2016-11-16,25,0.259824,0.026719999999999997,0.8490000000000001,0.12428000000000003,1048,812,42,0.36824285714285715,0.3055588669950739,0.19984770992366413
2016-11-17,15,0.06567333333333333,0.04493333333333334,0.8889333333333334,0.06613333333333334,740,757,13,0.06679230769230769,0.12711479524438574,0.15788202702702703
2016-11-18,25,0.17559999999999998,0.02568,0.88384,0.09044,1224,1009,82,0.15881829268292683,0.1642707631318137,0.08161895424836603
2016-11-19,13,0.1900384615384615,0.02076923076923077,0.8834615384615387,0.09576923076923077,254,240,14,0.028992857142857147,0.1846445833333333,0.21522401574803152
2016-11-20,13,0.17550000000000002,0.048692307692307694,0.8302307692307692,0.12115384615384615,335,375,28,-0.22462857142857143,0.1845098666666667,0.2586561194029851
2016-11-21,27,0.04691481481481482,0.07048148148148149,0.8397777777777778,0.08977777777777778,1509,943,47,0.031089361702127675,0.013963096500530228,0.17155142478462554
2016-11-22,22,0.2360090909090909,0.027227272727272725,0.8636363636363636,0.10913636363636363,1113,613,35,0.38082,0.2553831973898858,0.44559847259658575
2016-11-23,29,0.14798965517241378,0.01820689655172414,0.9034827586206895,0.0782758620689655,1505,919,38,-0.06624736842105264,0.08416779107725789,0.16368425249169435
2016-11-24,25,0.13652799999999998,0.00772,0.9176400000000001,0.07464,1264,830,24,0.2479,0.1802807228915663,0.06410411392405063
2016-11-25,31,0.22690967741935478,0.0016129032258064516,0.9045161290322578,0.09387096774193547,1422,746,19,0.23800526315789475,0.22532707774798924,0.2542923347398031
2016-11-26,21,0.1758095238095238,0.0032380952380952383,0.9245238095238095,0.07223809523809525,838,646,19,0.5100842105263158,0.29049690402476785,0.3559954653937948
2016-11-27,23,0.11001304347826085,0.023695652173913045,0.9178260869565219,0.058478260869565216,980,689,3,-0.021466666666666665,0.18314658925979682,0.24321387755102042
2016-11-28,28,0.2358928571428571,0.02378571428571428,0.8476785714285713,0.12853571428571425,1262,1135,75,-0.4527946666666669,-0.10900352422907493,0.1590687004754359
2016-11-29,35,0.4087142857142858,0.007971428571428572,0.8241714285714284,0.16785714285714282,2250,2175,138,0.08415434782608695,0.13883213793103447,0.1608012
2016-11-30,28,0.1723107142857143,0.0,0.9149642857142855,0.08503571428571428,865,850,33,0.1732363636363636,0.11365694117647057,0.14601895953757227
2016-12-01,27,0.24570370370370367,0.009703703703703704,0.882222222222222,0.10807407407407406,1801,838,35,0.3241257142857143,0.279744630071599,0.2967414214325375
2016-12-02,31,0.06352258064516128,0.011741935483870968,0.949032258064516,0.03922580645161291,941,743,40,0.023864999999999997,0.06137563930013458,0.042146971307120085
2016-12-03,22,0.09579545454545454,0.020318181818181815,0.9104545454545453,0.06922727272727273,729,655,17,0.17418823529411767,0.0909320610687023,0.06520727023319617
2016-12-04,31,0.10532258064516128,0.019193548387096773,0.9148387096774194,0.06596774193548387,3394,1073,45,0.02327333333333333,0.037378844361602985,0.01712262816735416
2016-12-05,37,0.21815675675675675,0.05197297297297297,0.8024324324324323,0.14556756756756756,4027,1166,28,0.07491785714285713,0.2277878216123499,0.35814968959523213
2016-12-06,35,0.14699142857142855,0.027771428571428572,0.8719714285714286,0.10017142857142855,2553,1200,42,0.13084761904761905,0.12794875,0.2826478652565609
2016-12-07,21,0.06616666666666667,0.02880952380952381,0.9021904761904761,0.069,436,693,32,-0.04715312499999998,0.0007981240981240977,0.05701399082568808
2016-12-08,27,0.14860370370370368,0.008777777777777777,0.925962962962963,0.0652962962962963,1185,1272,73,0.10699863013698631,0.09831800314465408,0.05748860759493671
2016-12-09,27,0.30741851851851854,0.0033703703703703704,0.8723703703703704,0.12425925925925924,7853,3806,77,0.40843766233766227,0.38913899106673666,0.3976318349675284
2016-12-10,22,0.18040000000000003,0.010772727272727272,0.9064090909090908,0.0828181818181818,907,702,17,-0.10724117647058824,0.12215498575498576,0.13396030871003306
2016-12-11,30,0.21082333333333333,0.019000000000000003,0.8864000000000001,0.09460000000000002,1616,1101,26,0.17631538461538462,0.1902431425976385,0.16727580445544554
2016-12-12,50,0.043775999999999995,0.039819999999999994,0.8944000000000001,0.06576,1279,1494,57,0.2216859649122807,0.12498554216867469,0.1422498827208757
2016-12-13,48,0.24339583333333334,0.021541666666666667,0.8614791666666668,0.11697916666666665,6014,1991,56,0.25320892857142857,0.32412440984429924,0.3838201030927835
2016-12-14,60,0.18919833333333333,0.014733333333333331,0.902783333333333,0.08248333333333331,1842,1604,29,0.3029310344827586,0.17227425187032422,0.11609647122692728
2016-12-15,28,0.36665000000000003,0.007678571428571429,0.8579642857142857,0.13442857142857143,731,785,18,0.4290666666666667,0.2839296815286625,0.23006607387140907
2016-12-16,24,0.24791249999999998,0.021291666666666667,0.8458749999999999,0.13279166666666664,728,500,8,0.04275,0.24840219999999996,0.4212184065934065
2016-12-17,15,0.07103333333333332,0.013866666666666666,0.9295333333333333,0.056600000000000004,1289,585,20,0.029599999999999998,0.15943333333333332,0.30376144297905355
2016-12-18,26,0.30878846153846157,0.02411538461538461,0.8190384615384614,0.1566923076923077,747,825,40,0.023725000000000007,0.16244375757575757,0.1690946452476573
2016-12-19,35,0.20665142857142865,0.028085714285714287,0.8523714285714287,0.11954285714285715,4009,1447,23,0.16613913043478257,0.1806927436074637,0.12599703167872287
2016-12-20,42,0.18541190476190478,0.04830952380952381,0.832047619047619,0.11949999999999998,891,1113,39,0.009979487179487174,0.1547191374663073,0.14617104377104378
2016-12-21,34,0.14336470588235298,0.02626470588235294,0.8965588235294117,0.07717647058823528,924,1254,68,0.049245588235294104,0.14585558213716104,0.1822334415584416
2016-12-22,54,0.2685388888888889,0.009592592592592594,0.8846296296296295,0.10577777777777778,1409,1879,64,0.25180468749999996,0.21584550292708884,0.19354698367636616
2016-12-23,23,0.2778565217391305,0.016652173913043477,0.846086956521739,0.13734782608695653,746,1091,40,0.2943999999999999,0.32546370302474786,0.3190017426273457
2016-12-24,53,0.3241018867924527,0.006,0.8528490566037734,0.1411509433962264,2206,1662,64,0.4630312500000001,0.4381845968712395,0.5583053037171353
2016-12-25,18,0.360888888888889,0.0,0.8523888888888889,0.1476111111111111,415,442,16,0.4799375,0.39713800904977375,0.3843679518072288
2016-12-26,24,0.22405416666666675,0.013708333333333335,0.8812916666666667,0.10495833333333332,465,622,14,0.1896142857142857,0.2209192926045016,0.18988946236559134
2016-12-27,53,0.0981547169811321,0.027000000000000007,0.9092075471698112,0.06379245283018867,1290,1922,123,0.08484634146341463,0.10527861602497401,0.10460596899224806
2016-12-28,41,0.20828780487804882,0.018317073170731706,0.8694634146341462,0.11221951219512193,899,1152,43,0.11194883720930236,0.2721110243055555,0.22310522803114569
2016-12-29,39,0.18549487179487184,0.011897435897435898,0.9083589743589744,0.07969230769230769,1326,1490,62,0.26008548387096775,0.24974610738255032,0.22667443438914026
2016-12-30,28,0.05394285714285714,0.03546428571428571,0.9038571428571428,0.06067857142857143,625,708,20,0.11252,0.06810028248587571,0.024220799999999997
2016-12-31,35,0.20839714285714284,0.02574285714285714,0.8696571428571427,0.10457142857142852,1132,1428,91,0.31081538461538466,0.17423956582633054,0.2106820671378092
2017-01-01,53,0.27036037735849056,0.01611320754716981,0.8539433962264148,0.1299433962264151,1054,1953,78,0.30838076923076924,0.27436338965693813,0.287370588235294
2017-01-02,42,0.21334999999999998,0.01907142857142857,0.8712857142857141,0.10964285714285715,1578,2218,53,0.2756943396226415,0.3485013976555456,0.2174388466413181
2017-01-03,34,0.18545588235294122,0.02535294117647059,0.8600588235294118,0.11455882352941175,643,1144,57,0.055005263157894745,0.12315262237762234,0.13491679626749614
2017-01-04,10,0.33798,0.0,0.8685,0.1315,494,470,23,0.6272217391304349,0.5198691489361702,0.504792105263158
2017-01-05,28,0.17793214285714284,0.0,0.9361071428571427,0.06389285714285714,507,558,8,0.109775,0.16932867383512545,0.19832603550295855
2017-01-06,50,0.16068800000000003,0.032440000000000004,0.8734399999999997,0.0941,1104,1228,56,0.4345107142857144,0.20933314332247563,0.21896231884057976
2017-01-07,42,0.16482380952380954,0.014380952380952383,0.9111904761904764,0.07440476190476189,864,925,35,0.27882571428571434,0.1961292972972973,0.16132719907407408
2017-01-08,48,0.10751875000000001,0.0105,0.9425416666666667,0.04699999999999999,1087,1164,14,0.20919285714285715,0.08393814432989691,0.08901011959521621
2017-01-09,39,0.19357435897435898,0.014435897435897434,0.9008205128205129,0.08476923076923075,815,941,14,-0.02213571428571429,0.16002858660998937,0.17556319018404906
2017-01-10,34,0.0943,0.006852941176470588,0.9512647058823528,0.04188235294117647,652,828,33,0.035221212121212125,0.08242355072463767,0.08601855828220857
2017-01-11,48,0.21794375000000002,0.017312499999999998,0.8721875000000002,0.11047916666666664,1328,1494,62,0.12056129032258066,0.20715227576974565,0.20713509036144578
2017-01-12,44,0.1215068181818182,0.011204545454545455,0.9351136363636368,0.053681818181818185,1173,1128,37,0.11638918918918917,0.1071482269503546,0.09657928388746803
2017-01-13,50,0.20356200000000002,0.011019999999999999,0.9010000000000002,0.08796,1270,1493,52,0.13511730769230768,0.22582123241795046,0.18674094488188978
2017-01-14,52,0.19370576923076926,0.012884615384615385,0.8998461538461537,0.08726923076923075,1243,1418,34,0.44960000000000006,0.2626418194640339,0.24620635559131138
2017-01-15,36,0.1222138888888889,0.03733333333333333,0.8795277777777778,0.08313888888888889,776,951,26,-0.2949576923076923,0.040041745531019975,0.03433298969072164
2017-01-16,46,0.2364152173913043,0.005673913043478261,0.8930434782608697,0.10128260869565216,3177,1794,30,0.5424100000000001,0.4270938684503901,0.5919735284859932
2017-01-17,55,0.09087818181818183,0.017381818181818182,0.9196545454545454,0.06296363636363636,1403,1909,45,0.07301333333333333,0.06589329491880565,0.05878353528153957
2017-01-18,58,0.12850344827586208,0.04496551724137931,0.8637068965517243,0.09137931034482757,2365,2399,154,0.07769740259740258,0.1185097123801584,0.12218317124735721
2017-01-19,27,0.2059259259259259,0.02533333333333334,0.8736666666666666,0.10096296296296298,812,936,96,0.04549583333333334,0.21269807692307693,0.2605364532019704
2017-01-20,28,0.16475357142857142,0.01957142857142857,0.8999285714285714,0.08046428571428572,1178,1037,26,0.24087692307692304,0.3291319189971071,0.37463336162988115
2017-01-21,45,0.12440444444444447,0.013422222222222224,0.9099333333333334,0.07664444444444445,1266,1392,42,-0.05050476190476191,0.0982711925287356,0.06769849921011058
2017-01-22,30,0.14765333333333333,0.012166666666666666,0.9141333333333334,0.07373333333333335,642,643,13,-0.015000000000000005,0.11466547433903578,0.0988677570093458
2017-01-23,40,0.16313249999999999,0.0026249999999999997,0.9364250000000001,0.06094999999999999,1025,1024,31,0.29035806451612906,0.18849765625000003,0.1523054634146342
2017-01-24,31,0.1297225806451613,0.010935483870967742,0.9201935483870967,0.06887096774193549,1389,1554,95,0.15193157894736842,0.13768873873873874,0.13891259899208067
2017-01-25,57,0.22470526315789466,0.012649122807017544,0.876157894736842,0.11121052631578947,1550,1456,67,0.19017164179104476,0.21792630494505488,0.22657793548387098
2017-01-26,38,0.16244736842105265,0.010052631578947367,0.9048157894736842,0.0851315789473684,966,953,51,0.08580588235294116,0.1758187827911857,0.20522774327122154
2017-01-27,41,0.1590268292682927,0.020975609756097562,0.9031951219512195,0.07582926829268292,797,970,37,-0.004145945945945958,0.15668855670103096,0.1544220828105395
2017-01-28,42,0.1752904761904762,0.031857142857142855,0.8800476190476191,0.08807142857142859,850,1134,54,-0.11904259259259263,0.2110343915343916,0.08649282352941176
2017-01-29,41,0.15534146341463417,0.0134390243902439,0.9140731707317072,0.07248780487804878,780,904,38,0.10497631578947368,0.1661060840707964,0.191744358974359
2017-01-30,46,0.22220434782608697,0.010521739130434781,0.8999130434782611,0.08956521739130435,1331,1530,24,0.2925583333333333,0.216133660130719,0.16080743801652894
2017-01-31,37,0.15070270270270272,0.01997297297297297,0.8961621621621622,0.08386486486486487,698,851,17,0.14780000000000001,0.12807755581668626,0.1416186246418338
2017-02-01,39,0.09101538461538461,0.026512820512820515,0.9122564102564104,0.061256410256410265,1102,1309,30,-0.09776666666666665,0.0223006875477464,0.05546134301270417
2017-02-02,51,0.15970392156862745,0.039117647058823535,0.8664901960784315,0.0944313725490196,1675,1664,43,0.1637744186046512,0.14328431490384613,0.2050699701492537
2017-02-03,50,0.20333199999999998,0.01176,0.89752,0.09072,953,1231,52,0.22010000000000002,0.18432843216896833,0.2031137460650577
2017-02-04,22,0.1694863636363636,0.0045000000000000005,0.9179090909090909,0.0775909090909091,403,457,11,0.022699999999999984,0.142490590809628,0.1463898263027295
2017-02-05,34,0.1686705882352941,0.024970588235294116,0.8749999999999999,0.10002941176470588,593,826,13,-0.20463076923076923,0.057752058111380136,0.09683389544688024
2017-02-06,37,0.17385405405405405,0.019918918918918917,0.8868918918918919,0.09318918918918918,1079,1141,25,0.20773599999999998,0.13228159509202453,0.10754995366079705
2017-02-07,45,0.15986,0.029044444444444442,0.8807111111111112,0.09024444444444445,1290,1230,33,-0.13248484848484846,0.05027796747967481,0.06273093023255813
2017-02-08,39,0.15766153846153846,0.029564102564102565,0.8754358974358973,0.09497435897435896,884,1239,45,0.33028,0.2775639225181598,0.25057070135746606
2017-02-09,55,0.2531854545454545,0.013545454545454543,0.874909090909091,0.11159999999999998,1508,1549,76,0.29159736842105255,0.2430374435119432,0.25158753315649873
2017-02-10,38,0.18451842105263158,0.008499999999999999,0.9127894736842104,0.07868421052631577,917,1097,43,0.17694186046511629,0.222894257064722,0.21861853871319517
2017-02-11,43,0.248153488372093,0.01418604651162791,0.8803953488372093,0.1054186046511628,1724,1457,36,0.3003361111111112,0.2325306108442004,0.21003056844547566
2017-02-12,35,0.11430571428571429,0.042371428571428574,0.8713142857142857,0.08631428571428572,880,952,55,-0.06553818181818181,0.09780535714285714,0.1242260227272727
2017-02-13,47,0.2029659574468085,0.011659574468085108,0.9095957446808509,0.0787872340425532,1283,1392,85,0.15517882352941179,0.23226645114942526,0.23141293842556504
2017-02-14,42,0.2291357142857143,0.009380952380952382,0.9009523809523811,0.08966666666666667,926,880,26,0.2984769230769231,0.21571545454545454,0.1507550755939525
